,file_name,label,label_confidence,group_size
10499,1_PENTEKTEST_frame_15_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10500,316_PENTEKTEST_frame_13_Meles_meles.txt,Carnivora,1.0,1
10501,42_PENTEKTEST_frame_36_Felis_silvestris.txt,Carnivora,1.0,1
10502,542_PENTEKTEST_frame_22_Person.txt,Person,1.0,1
10503,5365_KLESZO_frame_59_Vulpes_vulpes.txt,Carnivora,1.0,1
10504,296_PENTEKTEST_frame_8_Vehicle.txt,Vehicle,1.0,1
10505,248_PENTEKTEST_frame_74_Canis_lupus.txt,Carnivora,1.0,3
10506,5406_KLESZO_frame_9_Vulpes_vulpes.txt,Carnivora,1.0,1
10507,471_KLESZO_frame_138_Ovis_orientalis.txt,Artiodactyla,1.0,1
10508,1329_PENTEKTEST_frame_24_Vulpes_vulpes.txt,Carnivora,1.0,1
10509,43_PENTEKTEST_frame_8_Felis_silvestris.txt,Carnivora,1.0,1
10510,293_PENTEKTEST_frame_47_Capreolus_capreolus.txt,Artiodactyla,1.0,1
10511,75_PENTEKTEST_frame_78_Sus_scrofa.txt,Artiodactyla,1.0,1
10512,158_PENTEKTEST_frame_53_Ovis_orientalis.txt,Artiodactyla,1.0,2
10513,137_PENTEKTEST_frame_3_Dog.txt,Person,0.6666666666666666,3
