,file_name,label,label_confidence,group_size
6501,86_PENTEKTEST_frame_8_Meles_meles.txt,Meles_meles,1.0,1
6502,171_PENTEKTEST_frame_32_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
6503,141_PENTEKTEST_frame_67_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,2
6504,294_PENTEKTEST_frame_19_Canis_lupus.txt,Canis_lupus,1.0,1
6505,13543_KLESZO_frame_89_Sus_scrofa.txt,Sus_scrofa,1.0,2
6506,865_PENTEKTEST_frame_22_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
6507,5354_KLESZO_frame_27_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
6508,394_PENTEKTEST_frame_1_Person.txt,Person,1.0,1
6509,105_PENTEKTEST_frame_0_Dog.txt,Person,0.75,4
6510,444_KLESZO_frame_53_Canis_lupus.txt,Vulpes_vulpes,1.0,1
6511,470_PENTEKTEST_frame_42_Vulpes_vulpes.txt,Animal,1.0,1
6512,480_KLESZO_frame_71_Ovis_orientalis.txt,Ovis_orientalis,0.8571428571428571,7
6513,120_PENTEKTEST_frame_25_Dog.txt,Person,1.0,2
6514,581_PENTEKTEST_frame_54_Cervus_elaphus.txt,Cervus_elaphus,1.0,1
6515,12097_KLESZO_frame_100_Sus_scrofa.txt,Sus_scrofa,1.0,4
6516,291_PENTEKTEST_frame_53_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
6517,291_PENTEKTEST_frame_10_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
6518,746_PENTEKTEST_frame_2_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
6519,497_KLESZO_frame_56_Ovis_orientalis.txt,Animal,1.0,1
6520,483_PENTEKTEST_frame_34_Person.txt,Person,1.0,1
6521,288_KLESZO_frame_35_Canis_lupus.txt,Canis_lupus,1.0,4
6522,5366_KLESZO_frame_33_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
6523,1_KLESZO_frame_42_Felis_silvestris.txt,Felis_silvestris,1.0,1
6524,2_KLESZO_frame_1_Dog.txt,Dog,1.0,1
6525,182_PENTEKTEST_frame_29_Canis_lupus.txt,Canis_lupus,0.5,2
6526,10_PENTEKTEST_frame_25_Capreolus_capreolus.txt,Capreolus_capreolus,1.0,1
6527,19_PENTEKTEST_frame_68_Dog.txt,Dog,1.0,1
6528,1316_KLESZO_frame_117_Sus_scrofa.txt,Sus_scrofa,1.0,1
6529,57_PENTEKTEST_frame_36_Dog.txt,Person,0.75,4
6530,394_PENTEKTEST_frame_30_Person.txt,Person,1.0,1
6531,442_PENTEKTEST_frame_1_Person.txt,Person,1.0,1
6532,438_PENTEKTEST_frame_14_Person.txt,Person,1.0,1
6533,78_PENTEKTEST_frame_12_Canis_lupus.txt,Canis_lupus,1.0,2
6534,1230_PENTEKTEST_frame_21_Vulpes_vulpes.txt,Vulpes_vulpes,1.0,1
